,punti TOT,100Hs_h84-8.50,100Hs_h84-8.50 p,lungo,lungo p,200m,200m p,atleta,link_atleta
1013,1609.0,17.83,506.0,4.84,516.0,28.57,587.0,FIRMAMENTO Elisabetta,https://www.fidal.it/atleta/FIRMAMENTO-Elisabetta/gK2Rkpiibmo%3D
1014,1609.0,17.84,505.0,4.83,514.0,28.53,590.0,KOFLER Franziska,https://www.fidal.it/atleta/KOFLER-Franziska/iaiRkpumamU%3D
1015,1609.0,16.78,622.0,3.93,292.0,27.2,695.0,CORRADI Paola,https://www.fidal.it/atleta/CORRADI-Paola/dquRk5WjcWQ%3D
1016,1609.0,17.44,548.0,4.32,384.0,27.42,677.0,FRISARI Anna,https://www.fidal.it/atleta/FRISARI-Anna/hKmRkpmfaGc%3D
1017,1609.0,19.3,363.0,5.1,587.0,27.65,659.0,COLLI Marialuisa,https://www.fidal.it/atleta/COLLI-Marialuisa/dq2Rk5anaGM%3D
1018,1608.0,17.2,574.0,4.47,421.0,28.23,613.0,HOUTI Fatima ezzara,https://www.fidal.it/atleta/HOUTI-Fatima-ezzara/e6mRkpaicGs%3D
1019,1607.0,18.71,418.0,4.92,538.0,27.75,651.0,MARTINELLI Matilde,https://www.fidal.it/atleta/MARTINELLI-Matilde/eqmRkpegcGk%3D
1020,1607.0,18.18,470.0,4.88,527.0,28.27,610.0,TICONOSCO Luana,https://www.fidal.it/atleta/TICONOSCO-Luana/hKiRkpWoa2k%3D
1021,1605.0,18.36,452.0,4.7,479.0,27.46,674.0,CARNASCIALI Sofia,https://www.fidal.it/atleta/CARNASCIALI-Sofia/faiSkpKmbGg%3D
1022,1604.0,17.91,498.0,5.16,603.0,29.71,503.0,VALTORTA Eleonora,https://www.fidal.it/atleta/VALTORTA-Eleonora/h7GRkpKhb2U%3D
1023,1604.0,17.84,505.0,4.22,359.0,26.66,740.0,MARCHIANDO Martina,https://www.fidal.it/atleta/MARCHIANDO-Martina/jKiRlJWfamc%3D
1024,1603.0,17.52,539.0,4.72,485.0,28.67,579.0,GAVOSTO Giulia,https://www.fidal.it/atleta/GAVOSTO-Giulia/dq2Rk5Oibmg%3D
1025,1601.0,20.46,265.0,5.67,750.0,28.58,586.0,SAMMARINI Giulia,https://www.fidal.it/atleta/SAMMARINI-Giulia/eqiRlpOmbWU%3D
1026,1600.0,16.8,619.0,3.96,299.0,27.36,682.0,WEBER Marika,https://www.fidal.it/atleta/WEBER-Marika/d6iRk5ukb2c%3D
1027,1598.0,17.56,535.0,4.91,535.0,29.35,528.0,MALANO Ilaria,https://www.fidal.it/atleta/MALANO-Ilaria/dK6RlZakb2c%3D
1028,1597.0,18.33,455.0,4.91,535.0,28.3,607.0,SGOIFO Laura,https://www.fidal.it/atleta/SGOIFO-Laura/equRkpKob2Q%3D
1029,1596.0,18.07,481.0,4.89,530.0,28.59,585.0,CRIVELLI Giulia,https://www.fidal.it/atleta/CRIVELLI-Giulia/f6yRkpulcWM%3D
1030,1596.0,18.6,428.0,5.09,584.0,28.6,584.0,CASALE Matilde,https://www.fidal.it/atleta/CASALE-Matilde/dKuRk5ajb2Y%3D
1031,1595.0,18.96,394.0,4.83,514.0,27.3,687.0,RAMAT Jessica,https://www.fidal.it/atleta/RAMAT-Jessica/dK6RlJugb2M%3D
1032,1595.0,18.01,487.0,5.1,587.0,29.45,521.0,CASELLA Alessandra,https://www.fidal.it/atleta/CASELLA-Alessandra/gKiRk5iia2s%3D
1033,1593.0,18.18,470.0,4.73,487.0,27.94,636.0,SICIGNANO Rosanna,https://www.fidal.it/atleta/SICIGNANO-Rosanna/gK2RkpKocGk%3D
1034,1591.0,18.86,403.0,4.9,532.0,27.68,656.0,GUIDOTTI Paola,https://www.fidal.it/atleta/GUIDOTTI-Paola/e6qRkpSfbWY%3D
1035,1590.0,21.61,182.0,5.3,643.0,26.37,765.0,GATTI Laura,https://www.fidal.it/atleta/GATTI-Laura/eqiRk5Okb2g%3D
1036,1590.0,18.95,395.0,5.04,570.0,28.08,625.0,CORTESE Mariaclara,https://www.fidal.it/atleta/CORTESE-Mariaclara/eqiRlpmocWs%3D
1037,1590.0,17.38,554.0,4.57,446.0,28.53,590.0,PERATHONER Linda,https://www.fidal.it/atleta/PERATHONER-Linda/qciRkpuncWQ%3D
1038,1587.0,15.74,746.0,3.11,126.0,26.96,715.0,IAROPOLI Natascia,https://www.fidal.it/atleta/IAROPOLI-Natascia/dKyRlJmna2M%3D
1039,1584.0,18.2,468.0,4.9,532.0,28.61,584.0,RIPEPI Irene,https://www.fidal.it/atleta/RIPEPI-Irene/hqiRkpakamQ%3D
1040,1581.0,17.85,504.0,4.42,408.0,27.52,669.0,D'INTINO Marta,https://www.fidal.it/atleta/D-INTINO-Marta/eqiRlZaicGM%3D
1041,1579.0,17.8,509.0,4.61,456.0,28.21,614.0,CARONTI Arianna,https://www.fidal.it/atleta/CARONTI-Arianna/dqAAARl5ela2c%3D
1042,1578.0,18.14,474.0,4.53,436.0,27.54,668.0,BRUNO Arianna,https://www.fidal.it/atleta/BRUNO-Arianna/e6qRkpKjamk%3D
1043,1577.0,16.31,677.0,3.7,242.0,27.66,658.0,LORENZINI Erica,https://www.fidal.it/atleta/LORENZINI-Erica/faiSkpeobWU%3D
1044,1577.0,17.33,560.0,4.32,384.0,27.97,633.0,D'ANTONIO Claudia,https://www.fidal.it/atleta/D-ANTONIO-Claudia/h6uRkpKoaWY%3D
1045,1575.0,17.95,494.0,4.21,357.0,26.86,724.0,SARCUNI Antonella,https://www.fidal.it/atleta/SARCUNI-Antonella/hamRkpKmbGg%3D
1046,1573.0,17.26,567.0,4.64,464.0,29.16,542.0,BONFANTI Claudia,https://www.fidal.it/atleta/BONFANTI-Claudia/dq2Rk5SobmM%3D
1047,1572.0,19.33,360.0,4.67,472.0,26.66,740.0,MAFFIONE Elisa,https://www.fidal.it/atleta/MAFFIONE-Elisa/hKmRk5KlcGs%3D
1048,1571.0,18.61,427.0,4.78,500.0,27.83,644.0,STAZI Marta,https://www.fidal.it/atleta/STAZI-Marta/f6iRmJSocWs%3D
1049,1570.0,18.09,479.0,4.26,369.0,26.88,722.0,FOCO Ilaria,https://www.fidal.it/atleta/FOCO-Ilaria/dK6RlJufa2s%3D
1050,1570.0,17.31,562.0,4.81,508.0,29.75,500.0,DA PRA Chiara,https://www.fidal.it/atleta/DA-PRA-Chiara/eKmRlJaia2c%3D
1051,1569.0,17.07,589.0,4.27,371.0,28.28,609.0,VIGNOLO Caterina,https://www.fidal.it/atleta/VIGNOLO-Caterina/fbKRkpKjaWk%3D
1052,1569.0,17.29,564.0,4.76,495.0,29.61,510.0,POLETTI Giulia,https://www.fidal.it/atleta/POLETTI-Giulia/dq2Rk5ahcWQ%3D
1053,1565.0,17.75,515.0,4.79,503.0,29.1,547.0,MAZZOLINI Chiara,https://www.fidal.it/atleta/MAZZOLINI-Chiara/eayRk5mhaGw%3D
1054,1564.0,20.16,289.0,4.8,506.0,26.33,769.0,COSTA Valery,https://www.fidal.it/atleta/COSTA-Valery/dKAAARlJKobmU%3D
1055,1563.0,17.24,570.0,4.8,506.0,29.93,487.0,FRANCAVILLA Antonietta,https://www.fidal.it/atleta/FRANCAVILLA-Antonietta/eqqRkpOfcWs%3D
1056,1563.0,18.15,473.0,4.74,490.0,28.39,600.0,GIURIATO Alessia maria,https://www.fidal.it/atleta/GIURIATO-Alessia-maria/dK6Rl5aoamY%3D
1057,1562.0,19.48,347.0,4.31,381.0,25.58,834.0,GIUFFRE' Simona,https://www.fidal.it/atleta/GIUFFRE-Simona/dq2RlpWnb2k%3D
1058,1561.0,18.11,477.0,4.08,326.0,26.45,758.0,GIRARDI Stefania,https://www.fidal.it/atleta/GIRARDI-Stefania/hKiSmpSjbGk%3D
1059,1558.0,19.98,304.0,4.96,548.0,27.07,706.0,BOBBO Sara,https://www.fidal.it/atleta/BOBBO-Sara/eK2Rk5OfbWY%3D
1060,1557.0,19.03,388.0,5.12,592.0,28.7,577.0,PILUDU Sofia,https://www.fidal.it/atleta/PILUDU-Sofia/eK6Rkpiha2k%3D
1061,1556.0,16.57,646.0,3.75,252.0,27.66,658.0,CORRADETTI Alessia,https://www.fidal.it/atleta/CORRADETTI-Alessia/e6qRkpSfbWU%3D
1062,1556.0,19.03,388.0,4.6,454.0,26.97,714.0,COSTACURTA Anna,https://www.fidal.it/atleta/COSTACURTA-Anna/dq2RlJmocWw%3D
1063,1556.0,17.16,579.0,4.61,456.0,29.45,521.0,DAVOLI Giada azzurra,https://www.fidal.it/atleta/DAVOLI-Giada-azzurra/eqiRlpSfbWY%3D
1064,1555.0,18.18,470.0,4.94,543.0,29.17,542.0,SOLLAI Alessia,https://www.fidal.it/atleta/SOLLAI-Alessia/iKiSmZSgbWg%3D
1065,1554.0,18.79,410.0,4.67,472.0,27.49,672.0,PORRO Flavia,https://www.fidal.it/atleta/PORRO-Flavia/f6iRmZegcGw%3D
1066,1554.0,18.08,480.0,4.55,441.0,27.97,633.0,DI PIETRO Federica,https://www.fidal.it/atleta/DI-PIETRO-Federica/f6iRmJqhbWY%3D
1067,1553.0,17.95,494.0,4.72,485.0,28.73,574.0,BORELLO Sara,https://www.fidal.it/atleta/BORELLO-Sara/dK6RlJimbmw%3D
1068,1548.0,18.17,471.0,4.9,532.0,29.13,545.0,RELLA Carlotta,https://www.fidal.it/atleta/RELLA-Carlotta/faqRkpSib2g%3D
1069,1547.0,17.66,524.0,4.38,398.0,28.08,625.0,PEROTTI Giulia maria,https://www.fidal.it/atleta/PEROTTI-Giulia-maria/eq2RkpWibms%3D
1070,1547.0,18.33,455.0,4.7,479.0,28.23,613.0,MARENGHI Laura,https://www.fidal.it/atleta/MARENGHI-Laura/eq2RkpOfaWU%3D
1071,1546.0,16.16,695.0,3.67,235.0,28.19,616.0,GUGNONI Sara,https://www.fidal.it/atleta/GUGNONI-Sara/dKmRlJOjbWc%3D
1072,1546.0,18.36,452.0,4.38,398.0,27.19,696.0,FRISINI Maria luna,https://www.fidal.it/atleta/FRISINI-Maria-luna/hKiSmpOia2U%3D
1073,1545.0,17.69,521.0,4.52,433.0,28.51,591.0,VENTURI DEGLI ESPOSTI Irene,https://www.fidal.it/atleta/VENTURI-DEGLI-ESPOSTI-Irene/eqyRkpKobWY%3D
1074,1544.0,17.8,509.0,4.73,487.0,29.08,548.0,PILO' Germana,https://www.fidal.it/atleta/PILO-Germana/dK2Rk5ilbWY%3D
1075,1543.0,18.15,473.0,4.59,451.0,28.15,619.0,PAURI Lucia,https://www.fidal.it/atleta/PAURI-Lucia/e6iRk5ihb2c%3D
1076,1542.0,17.85,504.0,4.36,393.0,27.82,645.0,BALDELLI Angela,https://www.fidal.it/atleta/BALDELLI-Angela/fqmRkpOjb2Q%3D
1077,1538.0,18.01,487.0,4.77,498.0,29.01,553.0,GRANDIS Vittoria,https://www.fidal.it/atleta/GRANDIS-Vittoria/eKqRkpWkbGU%3D
1078,1538.0,17.67,523.0,5.39,668.0,32.07,347.0,GASPERONI Giulia,https://www.fidal.it/atleta/GASPERONI-Giulia/eqiRlpmhaWU%3D
1079,1534.0,17.94,495.0,4.32,384.0,27.7,655.0,SIGNORETTO Giorgia,https://www.fidal.it/atleta/SIGNORETTO-Giorgia/eKAAARk5OhaWg%3D
1080,1533.0,17.37,555.0,4.65,466.0,29.58,512.0,GRANELLO Martina,https://www.fidal.it/atleta/GRANELLO-Martina/eKyRkpmocWM%3D
1081,1531.0,17.81,508.0,5.01,562.0,30.3,461.0,SEONI Silvia,https://www.fidal.it/atleta/SEONI-Silvia/iKiSmZuocGo%3D
1082,1529.0,18.67,422.0,4.53,436.0,27.5,671.0,RICCIARELLI Maddalena,https://www.fidal.it/atleta/RICCIARELLI-Maddalena/fqiRk5ilamw%3D
1083,1529.0,18.71,418.0,5.09,584.0,29.37,527.0,TRIVELLATO Lorena,https://www.fidal.it/atleta/TRIVELLATO-Lorena/f6iRmJuoaWc%3D
1084,1529.0,19.33,360.0,5.05,573.0,28.45,596.0,LORA MORETTO Lucrezia,https://www.fidal.it/atleta/LORA-MORETTO-Lucrezia/dKAAARk5uibWo%3D
1085,1529.0,17.23,571.0,4.31,381.0,28.7,577.0,MISDEA Alessandra,https://www.fidal.it/atleta/MISDEA-Alessandra/drKRkpOoamk%3D
1086,1527.0,18.87,402.0,4.96,548.0,28.69,577.0,GANGAI Matilde,https://www.fidal.it/atleta/GANGAI-Matilde/eK2Rk5OgcWw%3D
1087,1527.0,17.1,585.0,4.57,446.0,29.8,496.0,QUAGLIA Alice,https://www.fidal.it/atleta/QUAGLIA-Alice/eamRkpenamM%3D
1088,1526.0,18.05,483.0,4.49,426.0,28.17,617.0,NICOLIS Anna,https://www.fidal.it/atleta/NICOLIS-Anna/eKAAARk5OnaGY%3D
1089,1525.0,18.83,406.0,4.82,511.0,28.29,608.0,SANE Fatou,https://www.fidal.it/atleta/SANE-Fatou/eKyRk5qicWg%3D
1090,1525.0,17.74,516.0,4.61,456.0,29.02,553.0,DI MARCO Erika,https://www.fidal.it/atleta/DI-MARCO-Erika/f6yRk5mibWU%3D
1091,1525.0,18.01,487.0,4.49,426.0,28.24,612.0,PERATHONER Linda,https://www.fidal.it/atleta/PERATHONER-Linda/iaiRkpuncWQ%3D
1092,1523.0,17.4,552.0,4.81,508.0,30.28,463.0,CHIESA Elena,https://www.fidal.it/atleta/CHIESA-Elena/dayRkpOhcWU%3D
1093,1521.0,18.24,464.0,4.62,459.0,28.42,598.0,NENCIONI Rachele,https://www.fidal.it/atleta/NENCIONI-Rachele/faiRm5anamg%3D
1094,1521.0,18.84,405.0,4.96,548.0,28.82,568.0,COGNO Chiara,https://www.fidal.it/atleta/COGNO-Chiara/dK6RmJWfamY%3D
1095,1517.0,18.91,399.0,4.65,466.0,27.73,652.0,STORTI Alice,https://www.fidal.it/atleta/STORTI-Alice/iaiRk5Olbmk%3D
1096,1516.0,18.52,436.0,4.94,543.0,29.23,537.0,AIANI Sara,https://www.fidal.it/atleta/AIANI-Sara/eKAAARkpqhb2w%3D
1097,1516.0,17.67,523.0,4.73,487.0,29.66,506.0,MUNARI Eleonora,https://www.fidal.it/atleta/MUNARI-Eleonora/dKqRkpWkcWk%3D
1098,1514.0,18.19,469.0,4.7,479.0,28.84,566.0,FERRETTI Silvia,https://www.fidal.it/atleta/FERRETTI-Silvia/erGRkpKhbWc%3D
1099,1514.0,18.17,471.0,4.78,500.0,29.15,543.0,BENUSSI Flavia,https://www.fidal.it/atleta/BENUSSI-Flavia/dKuRk5akbWQ%3D
1100,1514.0,18.4,448.0,5.0,559.0,29.65,507.0,OTTINI Gaia,https://www.fidal.it/atleta/OTTINI-Gaia/dqiRlpKoa2o%3D
1101,1514.0,19.23,369.0,5.64,741.0,31.16,404.0,BRACCILI Eleonora,https://www.fidal.it/atleta/BRACCILI-Eleonora/gaiRk5iibWk%3D
1102,1514.0,18.48,440.0,4.78,500.0,28.73,574.0,DE GASPERI Rosita,https://www.fidal.it/atleta/DE-GASPERI-Rosita/iaiRkpinaWU%3D
1103,1514.0,17.85,504.0,4.55,441.0,28.8,569.0,GABUCCI Ginevra maria,https://www.fidal.it/atleta/GABUCCI-Ginevra-maria/e6yRkpOmcWw%3D
1104,1514.0,18.78,411.0,4.91,535.0,28.82,568.0,DIZDARI Rebecca,https://www.fidal.it/atleta/DIZDARI-Rebecca/dqmRl5mlbGw%3D
1105,1514.0,19.74,324.0,5.18,609.0,28.65,581.0,GIRELLI Giulia,https://www.fidal.it/atleta/GIRELLI-Giulia/dKAAARlJKnaWg%3D
1106,1513.0,19.33,360.0,4.72,485.0,27.53,668.0,PAOLIN Giulia,https://www.fidal.it/atleta/PAOLIN-Giulia/dKuRk5iibmc%3D
1107,1513.0,17.46,546.0,4.7,479.0,29.91,488.0,PIETRONI Francesca,https://www.fidal.it/atleta/PIETRONI-Francesca/e6uRkpKiamM%3D
1108,1513.0,16.67,634.0,4.17,347.0,29.3,532.0,BENVENUTI Federica,https://www.fidal.it/atleta/BENVENUTI-Federica/eqiRkpKlcWY%3D
1109,1513.0,20.01,301.0,5.02,565.0,27.79,647.0,PRESEPI Giorgia,https://www.fidal.it/atleta/PRESEPI-Giorgia/erGRkpWfcWo%3D
1110,1513.0,18.17,471.0,4.46,418.0,28.09,624.0,GARGANO Angela,https://www.fidal.it/atleta/GARGANO-Angela/gK2RkpKfbGU%3D
1111,1512.0,18.47,441.0,4.55,441.0,28.01,630.0,TERZI Debora,https://www.fidal.it/atleta/TERZI-Debora/dqqRlpmobGg%3D
1112,1512.0,17.09,586.0,4.14,340.0,28.58,586.0,VARRICCHIONE Marilina,https://www.fidal.it/atleta/VARRICCHIONE-Marilina/dq2RkpmoaWs%3D
1113,1512.0,17.46,546.0,4.49,426.0,29.19,540.0,FILPI Silvia,https://www.fidal.it/atleta/FILPI-Silvia/gK2RkpWjcGo%3D
1114,1508.0,18.23,465.0,4.19,352.0,27.25,691.0,MASTRORILLI Alessia,https://www.fidal.it/atleta/MASTRORILLI-Alessia/dK6RlJujcWY%3D
1115,1505.0,18.75,414.0,4.83,514.0,28.7,577.0,MERLO Irene,https://www.fidal.it/atleta/MERLO-Irene/dKuRk5embms%3D
1116,1505.0,18.92,398.0,4.68,474.0,27.97,633.0,BALLERINI Cristina,https://www.fidal.it/atleta/BALLERINI-Cristina/faiSkpOgaWM%3D
1117,1504.0,19.26,366.0,4.59,451.0,27.3,687.0,PAPOLINO Valentina,https://www.fidal.it/atleta/PAPOLINO-Valentina/gKyRkpOmbWY%3D
1118,1503.0,17.47,544.0,4.21,357.0,28.37,602.0,CONCETTONI Carolina,https://www.fidal.it/atleta/CONCETTONI-Carolina/e6iRk5qmb2M%3D
1119,1503.0,18.94,396.0,4.61,456.0,27.75,651.0,TAGGI Francesca,https://www.fidal.it/atleta/TAGGI-Francesca/dK2RlJOlbGM%3D
1120,1503.0,17.74,516.0,4.63,461.0,29.38,526.0,BELLOMI Giulia,https://www.fidal.it/atleta/BELLOMI-Giulia/eKAAARk5ikcWM%3D
1121,1501.0,17.86,503.0,4.58,448.0,29.06,550.0,MOSCHILLO Sara felicia,https://www.fidal.it/atleta/MOSCHILLO-Sara-felicia/gK2Rkpiga2s%3D
1122,1500.0,19.29,364.0,4.46,418.0,26.93,718.0,VACONDIO Francesca,https://www.fidal.it/atleta/VACONDIO-Francesca/eqiRk5ehbGM%3D
1123,1500.0,18.84,405.0,5.01,562.0,29.29,533.0,MALMUSI Giulia,https://www.fidal.it/atleta/MALMUSI-Giulia/eqiRlZSfbGk%3D
1124,1499.0,17.99,489.0,4.58,448.0,28.9,562.0,BEGHI Lodovica,https://www.fidal.it/atleta/BEGHI-Lodovica/dq2Rk5moamo%3D
1125,1496.0,18.29,459.0,4.54,438.0,28.41,599.0,LANNA Linda,https://www.fidal.it/atleta/LANNA-Linda/f6yRlJOla2M%3D
1126,1494.0,17.78,511.0,3.76,254.0,26.79,729.0,RIZZARDI Sara,https://www.fidal.it/atleta/RIZZARDI-Sara/d6iRk5OlamY%3D
1127,1493.0,16.51,653.0,4.03,315.0,29.4,525.0,GAMMAROTA Federica,https://www.fidal.it/atleta/GAMMAROTA-Federica/hKuRkpOjaWc%3D
1128,1493.0,20.49,263.0,4.74,490.0,26.66,740.0,PEZZOLI Eleonora,https://www.fidal.it/atleta/PEZZOLI-Eleonora/eqmRkpKfbWg%3D
1129,1492.0,18.08,480.0,4.35,391.0,28.12,621.0,ZEGGIO Sara,https://www.fidal.it/atleta/ZEGGIO-Sara/damRkpOmbms%3D
1130,1492.0,18.94,396.0,4.71,482.0,28.21,614.0,JACCOND Elena,https://www.fidal.it/atleta/JACCOND-Elena/dKqRkpKjbGU%3D
1131,1491.0,17.55,536.0,4.57,446.0,29.62,509.0,GRAZIOTTO Giorgia,https://www.fidal.it/atleta/GRAZIOTTO-Giorgia/dq2RlJWja2k%3D
1132,1491.0,19.03,388.0,4.82,511.0,28.5,592.0,PEROLIO Sara,https://www.fidal.it/atleta/PEROLIO-Sara/dKAAARlJKhbGs%3D
1133,1490.0,18.35,453.0,4.9,532.0,29.67,505.0,GIANNICCHI Ilaria,https://www.fidal.it/atleta/GIANNICCHI-Ilaria/f6iRlZWlcGU%3D
1134,1489.0,17.84,505.0,4.79,503.0,30.02,481.0,NOVATI Federica,https://www.fidal.it/atleta/NOVATI-Federica/dquRkpSlbGg%3D
1135,1489.0,18.71,418.0,4.91,535.0,29.25,536.0,CELOTTO Elena,https://www.fidal.it/atleta/CELOTTO-Elena/eK6RkpalbGg%3D
1136,1487.0,18.36,452.0,4.27,371.0,27.58,664.0,TRUNFIO Alessandra,https://www.fidal.it/atleta/TRUNFIO-Alessandra/hqiRk5Shb2g%3D
1137,1486.0,20.35,274.0,5.05,573.0,27.9,639.0,VACCARO Simona,https://www.fidal.it/atleta/VACCARO-Simona/dK6RkpKnbms%3D
1138,1485.0,17.8,509.0,4.42,408.0,28.81,568.0,VALENTI Irene,https://www.fidal.it/atleta/VALENTI-Irene/eqiRlZKia2Y%3D
1139,1482.0,17.95,494.0,4.8,506.0,30.0,482.0,RIPA Rachele,https://www.fidal.it/atleta/RIPA-Rachele/h6iRlZahcGY%3D
1140,1481.0,18.93,397.0,4.57,446.0,27.91,638.0,LENTI Melissa,https://www.fidal.it/atleta/LENTI-Melissa/dKmRk5mfa2U%3D
1141,1479.0,17.94,495.0,4.54,438.0,29.11,546.0,SPEZIALI Giorgia,https://www.fidal.it/atleta/SPEZIALI-Giorgia/drKRk5KhaGU%3D
1142,1479.0,17.6,530.0,4.32,384.0,28.85,565.0,RIMONDI Ludovica,https://www.fidal.it/atleta/RIMONDI-Ludovica/dK6Rl5KhcGM%3D
1143,1476.0,16.85,614.0,3.86,276.0,28.58,586.0,SLAVAZZA Beatrice,https://www.fidal.it/atleta/SLAVAZZA-Beatrice/dq2RlJaocGk%3D
1144,1469.0,18.02,486.0,4.47,421.0,28.9,562.0,DE ROSSI Chiara,https://www.fidal.it/atleta/DE-ROSSI-Chiara/eK6RkpSkbGU%3D
1145,1468.0,18.48,440.0,4.34,388.0,27.89,640.0,SALE Giovanna,https://www.fidal.it/atleta/SALE-Giovanna/iKiSmZqmbWs%3D
1146,1467.0,18.09,479.0,4.01,310.0,27.41,678.0,CURATOLO Angelica,https://www.fidal.it/atleta/CURATOLO-Angelica/dq2RlpSlcWs%3D
1147,1466.0,18.55,433.0,5.18,609.0,30.86,424.0,DESSI' Nicoletta,https://www.fidal.it/atleta/DESSI-Nicoletta/iKiRkpOib2Q%3D
1148,1466.0,18.81,408.0,4.89,530.0,29.36,528.0,FINOTELLI Francesca,https://www.fidal.it/atleta/FINOTELLI-Francesca/eqiRlZelcWk%3D
1149,1465.0,17.71,519.0,4.74,490.0,30.38,456.0,BORELLO Ilary,https://www.fidal.it/atleta/BORELLO-Ilary/dK6RlZagaWg%3D
1150,1465.0,18.65,424.0,4.5,428.0,28.23,613.0,CALAMITA Alessia,https://www.fidal.it/atleta/CALAMITA-Alessia/hKmRkpemb2c%3D
1151,1461.0,19.49,346.0,4.84,516.0,28.41,599.0,DE SOUSA GOMEZ Letizia,https://www.fidal.it/atleta/DE-SOUSA-GOMEZ-Letizia/eKAAARk5ela2U%3D
1152,1460.0,18.47,441.0,4.46,418.0,28.38,601.0,FRENZA Carlotta,https://www.fidal.it/atleta/FRENZA-Carlotta/g6mRkpKfaWU%3D
1153,1460.0,18.77,412.0,4.51,431.0,28.17,617.0,KOSTA Enxhi,https://www.fidal.it/atleta/KOSTA-Enxhi/dqqRl5ujbmU%3D
1154,1457.0,18.38,450.0,4.73,487.0,29.47,520.0,MARTINI Anna,https://www.fidal.it/atleta/MARTINI-Anna/eKyRkpiibGw%3D
1155,1457.0,18.08,480.0,4.68,474.0,29.71,503.0,ABBATE Giorgia,https://www.fidal.it/atleta/ABBATE-Giorgia/dKqRkpSocGk%3D
1156,1456.0,17.88,501.0,4.72,485.0,30.17,470.0,LAZZARIS Clara amalia,https://www.fidal.it/atleta/LAZZARIS-Clara-amalia/eqmRkpSgcWo%3D
1157,1456.0,18.67,422.0,4.46,418.0,28.19,616.0,PITTALUGA Barbara,https://www.fidal.it/atleta/PITTALUGA-Barbara/f6iRlJeoa2k%3D
1158,1454.0,18.69,420.0,4.69,477.0,28.96,557.0,DONAT CATTIN Natalie,https://www.fidal.it/atleta/DONAT-CATTIN-Natalie/dK6RlZOnamQ%3D
1159,1451.0,18.24,464.0,4.44,413.0,28.74,574.0,RATTO Caterina,https://www.fidal.it/atleta/RATTO-Caterina/dayRkpWjaGY%3D
1160,1445.0,18.09,479.0,3.73,248.0,26.93,718.0,SPINA Eleonora,https://www.fidal.it/atleta/SPINA-Eleonora/gauRkpKjaGQ%3D
1161,1444.0,18.17,471.0,4.54,438.0,29.26,535.0,FERRARI Beatrice,https://www.fidal.it/atleta/FERRARI-Beatrice/dq2RlZOmaWY%3D
1162,1444.0,17.59,532.0,4.31,381.0,29.32,531.0,FRANTON Alice ete manye,https://www.fidal.it/atleta/FRANTON-Alice-ete-manye/eq6RkpqkaWc%3D
1163,1444.0,19.54,341.0,4.26,369.0,26.74,734.0,CAPPONI Rebecca,https://www.fidal.it/atleta/CAPPONI-Rebecca/e6iRk5SlcGQ%3D
1164,1441.0,20.79,240.0,5.18,609.0,28.5,592.0,COMANDINI Deborah,https://www.fidal.it/atleta/COMANDINI-Deborah/f6iRl5ifb2M%3D
1165,1440.0,19.25,367.0,4.65,466.0,28.3,607.0,MOLINARI Margherita,https://www.fidal.it/atleta/MOLINARI-Margherita/dayRkpKhbWc%3D
1166,1440.0,18.61,427.0,4.58,448.0,28.85,565.0,D'ONGHIA Elisa,https://www.fidal.it/atleta/D-ONGHIA-Elisa/hamRkpSjamk%3D
1167,1439.0,18.33,455.0,4.53,436.0,29.09,548.0,GUALANDI Sofia,https://www.fidal.it/atleta/GUALANDI-Sofia/eqqRkpKhcWY%3D
1168,1438.0,19.33,360.0,5.12,592.0,29.94,486.0,DELL'ORCO Stefania,https://www.fidal.it/atleta/DELL-ORCO-Stefania/hKmRkpSlcWY%3D
1169,1438.0,19.78,321.0,4.52,433.0,27.34,684.0,MAGNATERRA Elisabetta,https://www.fidal.it/atleta/MAGNATERRA-Elisabetta/eqiRlZmobmo%3D
1170,1438.0,18.39,449.0,4.28,374.0,28.2,615.0,BRAU Margherita,https://www.fidal.it/atleta/BRAU-Margherita/iKiSmZmoa2w%3D
1171,1437.0,19.11,380.0,4.36,393.0,27.58,664.0,DAMIN Erica,https://www.fidal.it/atleta/DAMIN-Erica/eKmRlJKjaGo%3D
1172,1434.0,18.11,477.0,4.37,396.0,28.91,561.0,FERRARO Rosamaria,https://www.fidal.it/atleta/FERRARO-Rosamaria/dq2RmZumbmo%3D
1173,1433.0,17.96,493.0,4.8,506.0,30.71,434.0,GARBELLINI Valeria,https://www.fidal.it/atleta/GARBELLINI-Valeria/eayRk5OkamY%3D
1174,1431.0,17.81,508.0,4.46,418.0,29.67,505.0,D'ALESSANDRO Elettra,https://www.fidal.it/atleta/D-ALESSANDRO-Elettra/gaqRkpSlcWM%3D
1175,1431.0,18.68,421.0,4.75,492.0,29.49,518.0,LUNGO Clizia,https://www.fidal.it/atleta/LUNGO-Clizia/f6qRkpOlbWs%3D
1176,1429.0,17.25,569.0,4.38,398.0,30.29,462.0,SARDELLA Laura,https://www.fidal.it/atleta/SARDELLA-Laura/f6iRlpSibGw%3D
1177,1429.0,18.4,448.0,4.38,398.0,28.62,583.0,PEPINO Sara,https://www.fidal.it/atleta/PEPINO-Sara/dKyRlJigbGo%3D
1178,1426.0,18.4,448.0,4.8,506.0,30.15,472.0,BROGNOLI Clelia,https://www.fidal.it/atleta/BROGNOLI-Clelia/dquRk5ekamY%3D
